Contains &lt,Contains And,Contains Percentage,Contains SRC,Containss Var,Contains Cookie,Contains Single Quote,Contains Question Mark,Contains Exclamation Mark,Contains Semicolon,Contains Close Parenthesis,Contains Greater Than,Contains Search,Contains Close Brace,Contains Alert,Letters Ratio,Numbuers Ratio,Symbols Ratio,Class
0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0.705848291835553,0.0104226983207874,0.2837290098436595,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7533460803059273,0.011472275334608,0.2351816443594646,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6920152091254753,0.155893536121673,0.1520912547528517,0
0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7222222222222222,0.1407407407407407,0.137037037037037,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8098471986417657,0.0033955857385398,0.1867572156196944,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.7595419847328244,0.0190839694656488,0.2213740458015267,0
0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0.62,0.14,0.24,0
1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0.7543859649122807,0.0,0.2456140350877192,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7054263565891473,0.1511627906976744,0.1434108527131783,0
0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0.6810344827586207,0.0862068965517241,0.2327586206896551,1
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.7811934900542495,0.0054249547920434,0.213381555153707,0
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0.7756703727926749,0.0032701111837802,0.2210595160235448,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.7142857142857143,0.0,0.2857142857142857,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6639344262295082,0.1639344262295081,0.1721311475409836,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.7985781990521327,0.0047393364928909,0.1966824644549763,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7792397660818714,0.0131578947368421,0.2076023391812865,0
0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0.6301369863013698,0.1438356164383561,0.2260273972602739,1
0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.6630434782608695,0.1195652173913043,0.217391304347826,1
0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0.6190476190476191,0.1071428571428571,0.2738095238095238,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7357723577235772,0.1382113821138211,0.1260162601626016,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6990291262135923,0.145631067961165,0.1553398058252427,0
0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0.7821782178217822,0.0049504950495049,0.2128712871287128,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6831683168316832,0.1617161716171617,0.1551155115511551,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6302521008403361,0.1680672268907563,0.2016806722689075,0
0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0.5218390804597701,0.271264367816092,0.2068965517241379,1
0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.7096774193548387,0.086021505376344,0.2043010752688172,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6111111111111112,0.2222222222222222,0.1666666666666666,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7971952535059331,0.0021574973031283,0.2006472491909385,0
0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0.6794871794871795,0.1025641025641025,0.2179487179487179,1
0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0.7030716723549488,0.136518771331058,0.1604095563139931,1
0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.6288659793814433,0.134020618556701,0.2371134020618556,1
0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0.650709219858156,0.0277777777777777,0.3215130023640662,0
0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0.6380368098159509,0.1288343558282208,0.2331288343558282,1
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.7888283378746594,0.0068119891008174,0.2043596730245231,0
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.7681331747919143,0.0071343638525564,0.2247324613555291,0
1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0.7153846153846154,0.023076923076923,0.2615384615384615,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7901907356948229,0.0,0.2098092643051771,0
1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0.7428571428571429,0.0142857142857142,0.2428571428571428,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,0.150375939849624,0.1353383458646616,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8034188034188035,0.0,0.1965811965811965,0
1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0.7410714285714286,0.0,0.2589285714285714,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8297872340425532,0.0,0.1702127659574468,0
0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0.7109375,0.0703125,0.21875,1
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.79491133384734,0.0,0.2050886661526599,0
0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.7472527472527473,0.0549450549450549,0.1978021978021978,1
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.7899188092016238,0.0043978349120433,0.2056833558863328,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7886435331230284,0.0,0.2113564668769716,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7903225806451613,0.0009487666034155,0.2087286527514231,0
0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.7261904761904762,0.0595238095238095,0.2142857142857142,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.7574626865671642,0.0251865671641791,0.2173507462686567,0
0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.7700688073394495,0.0063073394495412,0.2236238532110091,0
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.7731778425655976,0.0034985422740524,0.2233236151603498,0
0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.4195402298850574,0.0172413793103448,0.5632183908045977,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6569037656903766,0.1841004184100418,0.1589958158995816,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7698924731182796,0.0064516129032258,0.2236559139784946,0
0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.7,0.0692307692307692,0.2307692307692307,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8222222222222222,0.004040404040404,0.1737373737373737,0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.7956043956043956,0.0007326007326007,0.2036630036630036,0
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.7746031746031746,0.0,0.2253968253968254,0
0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0.7917005695687551,0.000813669650122,0.2074857607811228,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9090909090909092,0.0,0.0909090909090909,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7814207650273224,0.0,0.2185792349726776,0
0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0.5042492917847026,0.2577903682719547,0.2379603399433427,1
0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0.6650943396226415,0.1415094339622641,0.1933962264150943,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7213114754098361,0.1311475409836065,0.1475409836065573,0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.7777777777777778,0.0028860028860028,0.2193362193362193,0
0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0.7770700636942676,0.0318471337579617,0.1910828025477707,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7992700729927007,0.0072992700729927,0.1934306569343065,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.7796610169491526,0.0089206066012488,0.2114183764495985,0
0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0.7621621621621621,0.0378378378378378,0.2,1
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6881028938906752,0.1479099678456591,0.1639871382636656,0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.7823275862068966,0.0,0.2176724137931034,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8020304568527918,0.0,0.1979695431472081,0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.7754237288135594,0.0056497175141242,0.2189265536723164,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784037558685446,0.0328638497652582,0.1830985915492957,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.7765042979942693,0.0062082139446036,0.217287488061127,0
1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0.7203389830508474,0.0,0.2796610169491525,1
0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0.6792452830188679,0.1194968553459119,0.2012578616352201,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6721311475409836,0.1926229508196721,0.1352459016393442,0
0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0.6642335766423357,0.1240875912408759,0.2116788321167883,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8155737704918032,0.0,0.1844262295081967,0
0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0.6936936936936937,0.0990990990990991,0.2072072072072072,1
0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0.6781609195402298,0.0804597701149425,0.2413793103448276,1
1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0.7121212121212122,0.0227272727272727,0.2651515151515151,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6206896551724138,0.1896551724137931,0.1896551724137931,0
0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0.7111111111111111,0.0777777777777777,0.2111111111111111,1
0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0.6532258064516129,0.1209677419354838,0.2258064516129032,1
0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0.6378378378378379,0.1297297297297297,0.2324324324324324,1
0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0.639344262295082,0.1038251366120218,0.2568306010928962,1
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.7911255411255411,0.0075757575757575,0.2012987012987013,0
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.7786435786435787,0.0083694083694083,0.2129870129870129,0
0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0.6940298507462687,0.0522388059701492,0.2537313432835821,1
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.6535947712418301,0.1503267973856209,0.196078431372549,1
0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0.6486486486486487,0.1351351351351351,0.2162162162162162,1
1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0.7372881355932204,0.0,0.2627118644067797,1
1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0.74,0.0,0.26,1
1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0.7361111111111112,0.0208333333333333,0.2430555555555555,1
0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0.7694770544290288,0.0106723585912486,0.2198505869797225,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6908517350157729,0.1545741324921135,0.1545741324921135,0
0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0.5714285714285714,0.1830357142857142,0.2455357142857142,1
0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0.5639097744360902,0.1954887218045112,0.2406015037593984,1
0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0.5344827586206896,0.2298850574712643,0.2356321839080459,1
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.8160919540229885,0.0016420361247947,0.1822660098522167,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6950354609929078,0.1666666666666666,0.1382978723404255,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6274509803921569,0.1862745098039215,0.1862745098039215,0
1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0.7289719626168224,0.02803738317757,0.2429906542056074,1
1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0.7096774193548387,0.032258064516129,0.2580645161290322,1
1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0.6666666666666666,0.0592592592592592,0.2740740740740741,1
0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0.640625,0.046875,0.3125,1
0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0.6911764705882353,0.1029411764705882,0.2058823529411764,1
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.7774566473988439,0.0072254335260115,0.2153179190751445,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6943521594684385,0.1461794019933555,0.1594684385382059,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7269230769230769,0.1384615384615384,0.1346153846153846,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6190476190476191,0.2,0.1809523809523809,0
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.7456140350877193,0.0350877192982456,0.219298245614035,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.6079136690647482,0.1474820143884892,0.2446043165467626,0
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.7636544190665343,0.0158887785501489,0.2204568023833167,0
1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0.7215909090909091,0.0113636363636363,0.2670454545454545,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6153846153846154,0.2115384615384615,0.173076923076923,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6964980544747081,0.159533073929961,0.1439688715953307,0
0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0.6772486772486772,0.1005291005291005,0.2222222222222222,1
0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.68,0.13,0.19,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7720090293453724,0.0067720090293453,0.2212189616252821,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.7073170731707317,0.1428571428571428,0.1498257839721254,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.724025974025974,0.1331168831168831,0.1428571428571428,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7807017543859649,0.0614035087719298,0.1578947368421052,0
0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0.723404255319149,0.0851063829787234,0.1914893617021276,1
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.7009966777408638,0.1461794019933555,0.1528239202657807,0
0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0.8,0.0105263157894736,0.1894736842105263,1
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.69375,0.15625,0.15,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7913299044819986,0.0161645848640705,0.1925055106539309,0
0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0.6403508771929824,0.0964912280701754,0.2631578947368421,1
0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0.6612903225806451,0.1290322580645161,0.2096774193548387,0
0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0.6266666666666667,0.1066666666666666,0.2666666666666666,1
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6932907348242812,0.1565495207667731,0.1501597444089457,0
0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0.6423357664233577,0.145985401459854,0.2116788321167883,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.7641759406465288,0.0068892421833598,0.2289348171701113,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8461538461538461,0.0,0.1538461538461538,0
0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0.7285714285714285,0.0571428571428571,0.2142857142857142,1
0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.6,0.1384615384615384,0.2615384615384615,1
0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0.6395939086294417,0.1472081218274111,0.2131979695431472,1
0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0.686046511627907,0.1046511627906976,0.2093023255813953,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.7875,0.0,0.2125,0
1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0.7341772151898734,0.0063291139240506,0.2594936708860759,1
1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0.7796610169491526,0.0,0.2203389830508474,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6842105263157895,0.150375939849624,0.1654135338345864,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0.0,0.16,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.7111111111111111,0.1396825396825396,0.1492063492063492,0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.7757685352622061,0.0,0.2242314647377938,0
1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0.7237569060773481,0.011049723756906,0.2651933701657458,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7949308755760369,0.0,0.2050691244239631,0
0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0.6567164179104478,0.0925373134328358,0.2507462686567164,1
0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0.5121412803532008,0.2803532008830022,0.2075055187637969,1
1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0.6854838709677419,0.0161290322580645,0.2983870967741935,1
1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0.7333333333333333,0.0,0.2666666666666666,1
1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0.7032967032967034,0.0109890109890109,0.2857142857142857,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7088122605363985,0.1532567049808429,0.1379310344827586,0
0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0.6777777777777778,0.0,0.3222222222222222,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7103174603174603,0.1507936507936507,0.1388888888888889,0
0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0.6836734693877551,0.0918367346938775,0.2244897959183673,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7952755905511811,0.0,0.2047244094488189,0
0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.5471698113207547,0.2138364779874214,0.2389937106918239,1
0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0.5978260869565217,0.1956521739130435,0.2065217391304347,1
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.7959542656112577,0.001759014951627,0.2022867194371152,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7142857142857143,0.0238095238095238,0.2619047619047619,0
0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0.6739130434782609,0.0869565217391304,0.2391304347826087,1
0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0.6363636363636364,0.1212121212121212,0.2424242424242424,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.7,0.1483870967741935,0.1516129032258064,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7835294117647059,0.0,0.2164705882352941,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7037037037037037,0.1604938271604938,0.1358024691358024,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7917808219178082,0.0018264840182648,0.2063926940639269,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7716981132075472,0.0056603773584905,0.2226415094339622,0
0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.784366576819407,0.0,0.215633423180593,0
0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0.6236559139784946,0.1612903225806451,0.2150537634408602,1
1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0.6652542372881356,0.097457627118644,0.2372881355932203,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7886872998932765,0.0096051227321238,0.2017075773745998,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7719298245614035,0.0,0.2280701754385964,1
1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0.7461928934010152,0.0304568527918781,0.2233502538071066,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7226277372262774,0.1386861313868613,0.1386861313868613,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7078189300411523,0.1522633744855967,0.139917695473251,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.7536231884057971,0.0144927536231884,0.2318840579710145,1
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6970684039087948,0.1563517915309446,0.1465798045602606,0
0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0.6916666666666667,0.1083333333333333,0.2,1
1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0.6946107784431138,0.0119760479041916,0.2934131736526946,1
1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0.7422680412371134,0.0,0.2577319587628865,1
0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0.5664739884393064,0.1791907514450867,0.2543352601156069,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7970588235294118,0.0,0.2029411764705882,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.696969696969697,0.1553030303030303,0.1477272727272727,0
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.7809307604994324,0.0045402951191827,0.2145289443813847,0
1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0.7034482758620689,0.0482758620689655,0.2482758620689655,1
0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0.5674740484429066,0.1557093425605536,0.2768166089965398,1
0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0.5897435897435898,0.1794871794871795,0.2307692307692307,1
0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0.6666666666666666,0.0493827160493827,0.2839506172839506,1
0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.6702127659574468,0.1063829787234042,0.2234042553191489,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.6632653061224489,0.1428571428571428,0.1938775510204081,1
0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0.65,0.14375,0.20625,1
1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0.6994535519125683,0.0327868852459016,0.2677595628415301,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7714285714285715,0.0050420168067226,0.2235294117647059,0
0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0.6793296089385474,0.0,0.3206703910614525,0
1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0.7643312101910829,0.0,0.2356687898089172,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7791164658634538,0.0120481927710843,0.2088353413654618,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6956521739130435,0.1652173913043478,0.1391304347826087,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6958041958041958,0.1573426573426573,0.1468531468531468,0
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.5869565217391305,0.1521739130434782,0.2608695652173913,0
1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0.7034883720930233,0.0116279069767441,0.2848837209302325,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7272727272727273,0.109090909090909,0.1636363636363636,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.720164609053498,0.1481481481481481,0.1316872427983539,0
1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0.75,0.0078125,0.2421875,1
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.6875,0.0833333333333333,0.2291666666666666,1
0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0.6644736842105263,0.131578947368421,0.2039473684210526,1
0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0.6043956043956044,0.1758241758241758,0.2197802197802197,1
0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0.6791044776119403,0.0970149253731343,0.2238805970149253,1
0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0.6618705035971223,0.1366906474820144,0.2014388489208633,1
0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0.4183006535947712,0.2941176470588235,0.2875816993464052,1
0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.7647058823529411,0.0147058823529411,0.2205882352941176,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6823529411764706,0.1647058823529411,0.1529411764705882,0
0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.6904761904761905,0.0595238095238095,0.25,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7091633466135459,0.1513944223107569,0.1394422310756972,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7164750957854407,0.1455938697318007,0.1379310344827586,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6333333333333333,0.1666666666666666,0.2,0
1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0.6914893617021277,0.0,0.3085106382978723,1
0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0.6097560975609756,0.1878048780487805,0.2024390243902439,1
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.7081967213114754,0.1475409836065573,0.1442622950819672,0
0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.6872427983539094,0.1687242798353909,0.1440329218106996,0
0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0.7612781954887218,0.0808270676691729,0.1578947368421052,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7868852459016393,0.0,0.2131147540983606,0
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.7755868544600939,0.0046948356807511,0.2197183098591549,0
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.7700915564598169,0.0111902339776195,0.2187182095625635,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.7220447284345048,0.1373801916932907,0.1405750798722044,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7921727395411606,0.0094466936572199,0.1983805668016194,0
1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0.7404580152671756,0.0076335877862595,0.2519083969465648,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7912087912087912,0.0065934065934065,0.2021978021978022,0
1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0.7375886524822695,0.0,0.2624113475177305,1
1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0.7169811320754716,0.0094339622641509,0.2735849056603773,1
1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0.7153284671532847,0.0437956204379562,0.2408759124087591,1
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.8282828282828283,0.0101010101010101,0.1616161616161616,1
0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0.6410256410256411,0.1282051282051282,0.2307692307692307,1
0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0.7159763313609467,0.048076923076923,0.2359467455621302,0
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.7755102040816326,0.0051020408163265,0.2193877551020408,0
1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0.7320261437908496,0.0130718954248366,0.2549019607843137,1
0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.6345177664974619,0.1624365482233502,0.2030456852791878,1
